Date,aapl_price,nasdaq_price
12/6/18,42.287472,7188.259766
12/7/18,40.779621,6969.25
12/10/18,41.048279,7020.52002
12/11/18,40.813507,7031.830078
12/12/18,40.927265,7098.310059
12/13/18,41.375008,7070.330078
12/14/18,40.051113,6910.660156
12/17/18,39.678387,6753.72998
12/18/18,40.193916,6783.910156
12/19/18,38.940193,6636.830078
12/20/18,37.95755,6528.410156
12/21/18,36.481167,6332.990234
12/24/18,35.537258,6192.919922
12/26/18,38.039845,6554.359863
12/27/18,37.792969,6579.490234
12/28/18,37.812328,6584.52002
12/31/18,38.177807,6635.279785
1/2/19,38.221359,6665.939941
1/3/19,34.414234,6463.5
1/4/19,35.883358,6738.859863
1/7/19,35.80349,6823.470215
1/8/19,36.486012,6897
1/9/19,37.105606,6957.080078
1/10/19,37.224205,6986.069824
1/11/19,36.858738,6971.47998
1/14/19,36.304493,6905.919922
1/15/19,37.047531,7023.830078
1/16/19,37.500122,7034.689941
1/17/19,37.722786,7084.459961
1/18/19,37.955139,7157.22998
1/22/19,37.103184,7020.359863
1/23/19,37.25325,7025.77002
1/24/19,36.957981,7073.459961
1/25/19,38.182644,7164.859863
1/28/19,37.829285,7085.680176
1/29/19,37.437187,7028.290039
1/30/19,39.995441,7183.080078
1/31/19,40.283459,7281.740234
2/1/19,40.302822,7263.870117
2/4/19,41.44762,7347.540039
2/5/19,42.156769,7402.080078
2/6/19,42.171295,7375.279785
2/7/19,41.372593,7288.350098
2/8/19,41.421207,7298.200195
2/11/19,41.183002,7307.899902
2/12/19,41.53788,7414.620117
2/13/19,41.365303,7420.379883
2/14/19,41.51601,7426.950195
2/15/19,41.423645,7472.410156
2/19/19,41.5476,7486.77002
2/20/19,41.81498,7489.069824
2/21/19,41.579205,7459.709961
2/22/19,42.043468,7527.540039
2/25/19,42.349731,7554.459961
2/26/19,42.374031,7549.299805
2/27/19,42.505295,7554.509766
2/28/19,42.087215,7532.529785
3/1/19,42.529594,7595.350098
3/4/19,42.7435,7577.569824
3/5/19,42.665722,7576.359863
3/6/19,42.420216,7505.919922
3/7/19,41.929218,7421.459961
3/8/19,42.028885,7408.140137
3/11/19,43.484848,7558.060059
3/12/19,43.973423,7591.029785
3/13/19,44.167877,7643.410156
3/14/19,44.658878,7630.910156
3/15/19,45.239807,7688.529785
3/18/19,45.701633,7714.47998
3/19/19,45.33947,7723.950195
3/20/19,45.735676,7728.970215
3/21/19,47.42012,7838.959961
3/22/19,46.438129,7642.669922
3/25/19,45.876648,7637.540039
3/26/19,45.402664,7691.52002
3/27/19,45.811024,7643.379883
3/28/19,45.871788,7669.169922
3/29/19,46.170761,7729.319824
4/1/19,46.484322,7828.910156
4/2/19,47.160038,7848.689941
4/3/19,47.483318,7895.549805
4/4/19,47.565971,7891.779785
4/5/19,47.884384,7938.689941
4/8/19,48.637901,7953.879883
4/9/19,48.492062,7909.279785
4/10/19,48.764286,7964.240234
4/11/19,48.358368,7947.359863
4/12/19,48.338921,7984.160156
4/15/19,48.42643,7976.009766
4/16/19,48.431297,8000.22998
4/17/19,49.37439,7996.080078
4/18/19,49.551838,7998.060059
4/22/19,49.714695,8015.27002
4/23/19,50.431732,8120.819824
4/24/19,50.353954,8102.009766
4/25/19,49.896988,8118.680176
4/26/19,49.658791,8146.399902
4/29/19,49.734135,8161.850098
4/30/19,48.77644,8095.390137
5/1/19,51.170662,8049.640137
5/2/19,50.837658,8036.77002
5/3/19,51.469631,8164
5/6/19,50.674809,8123.290039
5/7/19,49.308762,7963.759766
5/8/19,49.318489,7943.319824
5/9/19,48.788593,7910.589844
5/10/19,48.112709,7916.939941
5/13/19,45.316422,7647.02002
5/14/19,46.033798,7734.490234
5/15/19,46.585247,7822.149902
5/16/19,46.38028,7898.049805
5/17/19,46.11676,7816.279785
5/20/19,44.674694,7702.379883
5/21/19,45.531147,7785.720215
5/22/19,44.599045,7750.839844
5/23/19,43.837757,7628.279785
5/24/19,43.669395,7637.009766
5/28/19,43.488834,7607.350098
5/29/19,43.281437,7547.310059
5/30/19,43.505917,7567.720215
5/31/19,42.717793,7453.149902
6/3/19,42.285892,7333.02002
6/4/19,43.832882,7527.120117
6/5/19,44.540493,7575.47998
6/6/19,45.19442,7615.549805
6/7/19,46.397362,7742.100098
6/10/19,46.990284,7823.169922
6/11/19,47.534428,7822.569824
6/12/19,47.383133,7792.720215
6/13/19,47.373367,7837.129883
6/14/19,47.029335,7796.660156
6/17/19,47.309929,7845.02002
6/18/19,48.422596,7953.879883
6/19/19,48.281071,7987.319824
6/20/19,48.669044,8051.339844
6/21/19,48.503117,8031.709961
6/24/19,48.454311,8005.700195
6/25/19,47.719872,7884.720215
6/26/19,48.752003,7909.970215
6/27/19,48.737366,7967.759766
6/28/19,48.293274,8006.240234
7/1/19,49.179005,8091.160156
7/2/19,49.466934,8109.089844
7/3/19,49.876858,8170.22998
7/5/19,49.832935,8161.790039
7/8/19,48.805679,8098.379883
7/9/19,49.103367,8141.72998
7/10/19,49.588932,8202.530273
7/11/19,49.227806,8196.040039
7/12/19,49.60601,8244.139648
7/15/19,50.07206,8258.19043
7/16/19,49.898823,8222.799805
7/17/19,49.618214,8185.209961
7/18/19,50.181866,8207.240234
7/19/19,49.432774,8146.490234
7/22/19,50.562511,8204.139648
7/23/19,50.957798,8251.400391
7/24/19,50.916317,8321.5
7/25/19,50.513714,8238.540039
7/26/19,50.689396,8330.209961
7/29/19,51.162758,8293.330078
7/30/19,50.943146,8273.610352
7/31/19,51.982609,8175.419922
8/1/19,50.85775,8111.120117
8/2/19,49.781693,8004.069824
8/5/19,47.175739,7726.040039
8/6/19,48.06879,7833.27002
8/7/19,48.566555,7862.830078
8/8/19,49.637737,8039.160156
8/9/19,49.228699,7959.140137
8/12/19,49.103786,7863.410156
8/13/19,51.183254,8016.359863
8/14/19,49.659782,7773.939941
8/15/19,49.412399,7766.620117
8/16/19,50.578262,7895.990234
8/19/19,51.521255,8002.810059
8/20/19,51.523708,7948.560059
8/21/19,52.082138,8020.209961
8/22/19,52.038063,7991.390137
8/23/19,49.632832,7751.77002
8/26/19,50.575817,7853.740234
8/27/19,50.005131,7826.950195
8/28/19,50.340691,7856.879883
8/29/19,51.193043,7973.390137
8/30/19,51.126911,7962.879883
9/3/19,50.382328,7874.160156
9/4/19,51.237125,7976.879883
9/5/19,52.238903,8116.830078
9/6/19,52.233997,8103.069824
9/9/19,52.456886,8087.439941
9/10/19,53.076561,8084.160156
9/11/19,54.764141,8169.680176
9/12/19,54.641678,8194.469727
9/13/19,53.578674,8176.709961
9/16/19,53.860344,8153.540039
9/17/19,54.05629,8186.02002
9/18/19,54.563297,8177.390137
9/19/19,54.119976,8182.879883
9/20/19,53.328846,8117.669922
9/23/19,53.571331,8112.459961
9/24/19,53.316601,7993.629883
9/25/19,54.137112,8077.379883
9/26/19,53.857891,8030.660156
9/27/19,53.595821,7939.629883
9/30/19,54.857212,7999.339844
10/1/19,55.009075,7908.680176
10/2/19,53.630112,7785.25
10/3/19,54.08569,7872.259766
10/4/19,55.601799,7982.470215
10/7/19,55.614059,7956.290039
10/8/19,54.962532,7823.779785
10/9/19,55.606701,7903.740234
10/10/19,56.35619,7950.779785
10/11/19,57.855171,8057.040039
10/14/19,57.771896,8048.649902
10/15/19,57.637188,8148.709961
10/16/19,57.404499,8124.180176
10/17/19,57.627384,8156.850098
10/18/19,57.90416,8089.540039
10/21/19,58.908382,8162.990234
10/22/19,58.773666,8104.299805
10/23/19,59.562344,8119.790039
10/24/19,59.660309,8185.799805
10/25/19,60.395111,8243.120117
10/28/19,61.000084,8325.990234
10/29/19,59.589275,8276.849609
10/30/19,59.581936,8303.980469
10/31/19,60.92905,8292.360352
11/1/19,62.658268,8386.400391
11/4/19,63.069752,8433.200195
11/5/19,62.979137,8434.679688
11/6/19,63.006065,8410.629883
11/7/19,63.733234,8434.519531
11/8/19,63.907669,8475.30957
11/11/19,64.413727,8464.280273
11/12/19,64.354782,8486.089844
11/13/19,64.971405,8482.099609
11/14/19,64.521835,8479.019531
11/15/19,65.288315,8540.830078
11/18/19,65.617508,8549.94043
11/19/19,65.418518,8570.660156
11/20/19,64.656967,8526.730469
11/21/19,64.367073,8506.209961
11/22/19,64.31057,8519.879883
11/25/19,65.438156,8632.490234
11/26/19,64.927193,8647.929688
11/27/19,65.799301,8705.179688
11/29/19,65.654358,8665.469727
12/2/19,64.895241,8567.990234
12/3/19,63.738155,8520.639648
12/4/19,64.300735,8566.669922
12/5/19,65.244095,8570.700195
12/6/19,66.504364,8656.530273
12/9/19,65.573288,8621.830078
12/10/19,65.956535,8616.179688
12/11/19,66.519096,8654.049805
12/12/19,66.688599,8717.320313
12/13/19,67.595131,8734.879883
12/16/19,68.752205,8814.230469
12/17/19,68.887329,8823.360352
12/18/19,68.722725,8827.740234
12/19/19,68.791519,8887.219727
12/20/19,68.649033,8924.959961
12/23/19,69.769272,8945.650391
12/24/19,69.835602,8952.879883
12/26/19,71.221153,9022.389648
12/27/19,71.19413,9006.620117
12/30/19,71.616676,8945.990234
12/31/19,72.139946,8972.599609
1/2/20,73.785919,9092.19043
1/3/20,73.068581,9020.769531
1/6/20,73.650803,9071.469727
1/7/20,73.304405,9068.580078
1/8/20,74.483604,9129.240234
1/9/20,76.065704,9203.429688
1/10/20,76.237671,9178.860352
1/13/20,77.866425,9273.929688
1/14/20,76.814972,9251.330078
1/15/20,76.485802,9258.700195
1/16/20,77.443871,9357.129883
1/17/20,78.301277,9388.94043
1/21/20,77.77063,9370.80957
1/22/20,78.048225,9383.769531
1/23/20,78.424095,9402.480469
1/24/20,78.198082,9314.910156
1/27/20,75.898643,9139.30957
1/28/20,78.045776,9269.679688
1/29/20,79.679451,9275.160156
1/30/20,79.563988,9298.929688
1/31/20,76.036224,9150.94043
2/3/20,75.827393,9273.400391
2/4/20,78.330742,9467.969727
2/5/20,78.969482,9508.679688
2/6/20,79.893173,9572.150391
2/7/20,78.807228,9520.509766
2/10/20,79.181519,9628.389648
2/11/20,78.703789,9638.94043
2/12/20,80.572823,9725.959961
2/13/20,79.999069,9711.969727
2/14/20,80.018768,9731.179688
2/18/20,78.553574,9732.740234
2/19/20,79.691254,9817.179688
2/20/20,78.873711,9750.969727
2/21/20,77.088394,9576.589844
2/24/20,73.426674,9221.280273
2/25/20,70.939545,8965.610352
2/26/20,72.064919,8980.780273
2/27/20,67.354164,8566.480469
2/28/20,67.314743,8567.370117
3/2/20,73.581802,8952.169922
3/3/20,71.244896,8684.089844
3/4/20,74.549561,9018.089844
3/5/20,72.131409,8738.589844
3/6/20,71.173477,8575.620117
3/9/20,65.544228,7950.680176
3/10/20,70.264824,8344.25
3/11/20,67.824501,7952.049805
3/12/20,61.126507,7201.799805
3/13/20,68.449966,7874.879883
3/16/20,59.644089,6904.589844
3/17/20,62.26664,7334.779785
3/18/20,60.742359,6989.839844
3/19/20,60.276943,7150.580078
3/20/20,56.45023,6879.52002
3/23/20,55.250996,6860.669922
3/24/20,60.794071,7417.859863
3/25/20,60.459175,7384.299805
3/26/20,63.640717,7797.540039
3/27/20,61.005848,7502.379883
3/30/20,62.746826,7774.149902
3/31/20,62.618778,7700.100098
4/1/20,59.323963,7360.580078
4/2/20,60.313885,7487.310059
4/3/20,59.447086,7373.080078
4/6/20,64.633095,7913.240234
4/7/20,63.884491,7887.259766
4/8/20,65.519608,8090.899902
4/9/20,65.992393,8153.580078
4/13/20,67.287674,8192.419922
4/14/20,70.685913,8515.740234
4/15/20,70.040733,8393.179688
4/16/20,70.597267,8532.360352
4/17/20,69.639351,8650.139648
4/20/20,68.193871,8560.730469
4/21/20,66.085976,8263.230469
4/22/20,67.989487,8495.379883
4/23/20,67.725983,8494.75
4/24/20,69.681213,8634.519531
4/27/20,69.730469,8730.160156
4/28/20,68.600182,8607.730469
4/29/20,70.853371,8914.709961
4/30/20,72.348083,8889.549805
5/1/20,71.183334,8604.950195
5/4/20,72.190498,8710.709961
5/5/20,73.273987,8809.120117
5/6/20,74.029976,8854.389648
5/7/20,74.795815,8979.660156
5/8/20,76.57608,9121.320313
5/11/20,77.781036,9192.339844
5/12/20,76.892136,9002.549805
5/13/20,75.96373,8863.169922
5/14/20,76.430405,8943.719727
5/15/20,75.978531,9014.55957
5/18/20,77.768684,9234.830078
5/19/20,77.319313,9185.099609
5/20/20,78.823013,9375.780273
5/21/20,78.235359,9284.879883
5/22/20,78.739067,9324.589844
5/26/20,78.205727,9340.219727
5/27/20,78.546463,9412.360352
5/28/20,78.581039,9368.990234
5/29/20,78.504494,9489.870117
6/1/20,79.469948,9552.049805
6/2/20,79.837845,9608.379883
6/3/20,80.277351,9682.910156
6/4/20,79.585991,9615.80957
6/5/20,81.852676,9814.080078
6/8/20,82.336624,9924.75
6/9/20,84.936661,9953.75
6/10/20,87.121872,10020.34961
6/11/20,82.939102,9492.730469
6/12/20,83.655159,9588.80957
6/15/20,84.689735,9726.019531
6/16/20,86.934212,9895.870117
6/17/20,86.813217,9910.530273
6/18/20,86.847786,9943.049805
6/19/20,86.351486,9946.120117
6/22/20,88.610771,10056.48047
6/23/20,90.502151,10131.37012
6/24/20,88.904602,9909.169922
6/25/20,90.084854,10017
6/26/20,87.316933,9757.219727
6/29/20,89.329292,9874.150391
6/30/20,90.074974,10058.76953
7/1/20,89.904602,10154.62988
7/2/20,89.904602,10207.62988
7/6/20,92.309578,10433.65039
7/7/20,92.023148,10343.88965
7/8/20,94.166374,10492.5
7/9/20,94.57132,10547.75
7/10/20,94.736763,10617.44043
7/13/20,94.299713,10390.83984
7/14/20,95.860237,10488.58008
7/15/20,96.519485,10550.49023
7/16/20,95.331818,10473.83008
7/17/20,95.139229,10503.19043
7/20/20,97.144188,10767.08984
7/21/20,95.803429,10680.36035
7/22/20,96.072563,10706.12988
7/23/20,91.699692,10461.41992
7/24/20,91.472534,10363.17969
7/27/20,93.640434,10536.26953
7/28/20,92.102173,10402.08984
7/29/20,93.867622,10542.94043
7/30/20,95.003426,10587.80957
7/31/20,104.949211,10745.26953
8/3/20,107.593681,10902.79981
8/4/20,108.312202,10941.16992
8/5/20,108.704803,10998.40039
8/6/20,112.497429,11108.07031
8/7/20,109.93972,11010.98047
8/10/20,111.537659,10968.36035
8/11/20,108.220566,10782.82031
8/12/20,111.817184,11012.24023
8/13/20,113.796074,11042.5
8/14/20,113.694664,11019.29981
8/17/20,113.39782,11129.73047
8/18/20,114.342735,11210.83984
8/19/20,114.486214,11146.45996
8/20/20,117.026604,11264.9502
8/21/20,123.057281,11311.79981
8/24/20,124.529076,11379.71973
8/25/20,123.507477,11466.46973
8/26/20,125.187057,11665.05957
8/27/20,123.690529,11625.33984
8/28/20,123.490166,11695.62988
8/31/20,127.677994,11775.45996
9/1/20,132.763718,11939.66992
9/2/20,130.013077,12056.44043
9/3/20,119.604111,11458.09961
9/4/20,119.683281,11313.12988
9/8/20,111.629189,10847.69043
9/9/20,116.081703,11141.55957
9/10/20,112.292122,10919.58984
9/11/20,110.817833,10853.54981
9/14/20,114.142372,11056.65039
9/15/20,114.320473,11190.32031
9/16/20,110.946472,11050.46973
9/17/20,109.175354,10910.28027
9/18/20,105.712311,10793.28027
9/21/20,108.918106,10778.79981
9/22/20,110.629845,10963.63965
9/23/20,105.989357,10632.99023
9/24/20,107.077744,10672.26953
9/25/20,111.094887,10913.55957
9/28/20,113.746597,11117.53027
9/29/20,112.885788,11085.25
9/30/20,114.587624,11167.50977
10/1/20,115.557289,11326.50977
10/2/20,111.827072,11075.01953
10/5/20,115.270348,11332.49023
10/6/20,111.965599,11154.59961
10/7/20,113.865341,11364.59961
10/8/20,113.756493,11420.98047
10/9/20,115.735397,11579.94043
10/12/20,123.086952,11876.25977
10/13/20,119.8218,11863.90039
10/14/20,119.910851,11768.73047
10/15/20,119.435905,11713.87012
10/16/20,117.763748,11671.55957
10/19/20,114.755836,11478.87988
10/20/20,116.269691,11516.49023
10/21/20,115.636436,11484.69043
10/22/20,114.528267,11506.00977
10/23/20,113.825752,11548.28027
10/26/20,113.835655,11358.94043
10/27/20,115.369293,11431.34961
10/28/20,110.026283,11004.87012
10/29/20,114.102798,11185.58984
10/30/20,107.710983,10911.58984
11/2/20,107.621925,10957.61035
11/3/20,109.274307,11160.57031
11/4/20,113.736702,11590.78027
11/5/20,117.773651,11890.92969
11/6/20,117.639839,11895.23047
11/9/20,115.290802,11713.78027
11/10/20,114.943909,11553.86035
11/11/20,118.432762,11786.42969
11/12/20,118.155243,11709.58984
11/13/20,118.204803,11829.29004
11/16/20,119.235596,11924.12988
11/17/20,118.333649,11899.33984
11/18/20,116.985672,11801.59961
11/19/20,117.590279,11904.70996
11/20/20,116.301781,11854.96973
11/23/20,112.842667,11880.62988
11/24/20,114.150986,12036.79004
11/25/20,115.003365,12094.40039
11/27/20,115.558418,12205.84961
11/30/20,117.996651,12198.74023
12/1/20,121.634186,12355.11035
12/2/20,121.990997,12349.37012
12/3/20,121.852234,12377.17969
12/4/20,121.16835,12464.23047
12/7/20,122.655067,12519.9502
12/8/20,123.279495,12582.76953
12/9/20,120.702492,12338.9502
12/10/20,122.14959,12405.80957
12/11/20,121.32692,12377.87012
12/14/20,120.702492,12440.04004
12/15/20,126.74852,12595.05957
12/16/20,126.679146,12658.19043
12/17/20,127.561272,12764.75
12/18/20,125.539322,12755.63965
12/21/20,127.095428,12742.51953
12/22/20,130.713135,12807.91992
12/23/20,129.8013,12771.11035
12/24/20,130.802322,12804.73047
12/28/20,135.480576,12899.41992
12/29/20,133.676682,12850.21973
12/30/20,132.536865,12870
12/31/20,131.515976,12888.28027
1/4/21,128.264999,12698.4502
1/5/21,129.850845,12818.95996
1/6/21,125.479858,12740.79004
1/7/21,129.761612,13067.48047
1/8/21,130.881622,13201.98047
1/11/21,127.838806,13036.42969
1/12/21,127.660416,13072.42969
1/13/21,129.731888,13128.9502
1/14/21,127.769409,13112.63965
1/15/21,126.015068,12998.5
1/19/21,126.698975,13197.17969
1/20/21,130.861801,13457.25
1/21/21,135.658997,13530.91016
1/22/21,137.839508,13543.05957
1/25/21,141.655426,13635.99023
1/26/21,141.893341,13626.05957
1/27/21,140.803055,13270.59961
1/28/21,135.877029,13337.16016
1/29/21,130.792419,13070.69043
2/1/21,132.95314,13403.38965
2/2/21,133.795609,13612.78027
2/3/21,132.754898,13610.54004
2/4/21,136.174377,13777.74023
2/5/21,135.752502,13856.29981
2/8/21,135.901413,13987.63965
2/9/21,135.008026,14007.7002
2/10/21,134.392609,13972.53027
2/11/21,134.134521,14025.76953
2/12/21,134.372726,14095.46973
2/16/21,132.208832,14047.5
2/17/21,129.876114,13965.49023
2/18/21,128.754456,13865.36035
2/19/21,128.913269,13874.45996
2/22/21,125.071785,13533.04981
2/23/21,124.932816,13465.2002
2/24/21,124.426567,13597.96973
2/25/21,120.098679,13119.42969
2/26/21,120.366707,13192.34961
3/1/21,126.848595,13588.83008
3/2/21,124.198273,13358.79004
3/3/21,121.160797,12997.75
3/4/21,119.245026,12723.46973
3/5/21,120.525513,12920.15039
3/8/21,115.5028,12609.16016
3/9/21,120.197945,13073.82031
3/10/21,119.09613,13068.83008
3/11/21,121.061531,13398.66992
3/12/21,120.13839,13319.86035
3/15/21,123.076584,13459.70996
3/16/21,124.644943,13471.57031
3/17/21,123.840912,13525.2002
3/18/21,119.642082,13116.16992
3/19/21,119.106041,13215.24023
3/22/21,122.48101,13377.54004
3/23/21,121.637268,13227.7002
3/24/21,119.205307,12961.88965
3/25/21,119.70163,12977.67969
3/26/21,120.317062,13138.73047
3/29/21,120.495743,13059.65039
3/30/21,119.016724,13045.38965
3/31/21,121.250145,13246.87012
4/1/21,122.09388,13480.11035
4/5/21,124.972519,13705.58984
4/6/21,125.280228,13698.37988
4/7/21,126.957779,13688.83984
4/8/21,129.399658,13829.30957
4/9/21,132.020218,13900.19043
4/12/21,130.273178,13850
4/13/21,133.439667,13996.09961
4/14/21,131.057358,13857.83984
4/15/21,133.509155,14038.75977
4/16/21,133.171677,14052.33984
4/19/21,133.846634,13914.76953
4/20/21,132.12941,13786.26953
4/21/21,132.516525,13950.21973
4/22/21,130.968048,13818.41016
4/23/21,133.33049,14016.80957
4/26/21,133.727554,14138.78027
4/27/21,133.399979,14090.21973
4/28/21,132.595932,14051.03027
4/29/21,132.496689,14082.54981
4/30/21,130.491562,13962.67969
5/3/21,131.563583,13895.12012
5/4/21,126.90815,13633.5
5/5/21,127.156319,13582.41992
5/6/21,128.784241,13632.83984
5/7/21,129.470322,13752.24023
5/10/21,126.129387,13401.86035
5/11/21,125.19474,13389.42969
5/12/21,122.072571,13031.67969
5/13/21,124.260078,13124.99023
5/14/21,126.72599,13429.98047
5/17/21,125.552689,13379.04981
5/18/21,124.140755,13303.63965
5/19/21,123.981667,13299.74023
5/20/21,126.586777,13535.74023
5/21/21,124.717461,13470.99023
5/24/21,126.377975,13661.16992
5/25/21,126.179115,13657.16992
5/26/21,126.129387,13738
5/27/21,124.568314,13736.28027
5/28/21,123.902115,13748.74023
6/1/21,123.57399,13736.48047
6/2/21,124.349556,13756.33008
6/3/21,122.838203,13614.50977
6/4/21,125.17485,13814.49023
6/7/21,125.184792,13881.71973
6/8/21,126.020012,13924.91016
6/9/21,126.407799,13911.75
6/10/21,125.393593,14020.33008
6/11/21,126.626549,14069.41992
6/14/21,129.73877,14174.13965
6/15/21,128.903549,14072.86035
6/16/21,129.410645,14039.67969
6/17/21,131.041321,14161.34961
6/18/21,129.718887,14030.37988
6/21/21,131.548447,14141.48047
6/22/21,133.218903,14253.26953
6/23/21,132.940475,14271.73047
6/24/21,132.65213,14369.70996
6/25/21,132.353851,14360.38965
6/28/21,134.014328,14500.50977
6/29/21,135.555557,14528.33008
6/30/21,136.181961,14503.9502
7/1/21,136.490204,14522.37988
7/2/21,139.164917,14639.33008
7/6/21,141.213226,14663.63965
7/7/21,143.748734,14665.05957
7/8/21,142.4263,14559.78027
7/9/21,144.285675,14701.91992
7/12/21,143.679123,14733.24023
7/13/21,144.812668,14677.65039
7/14/21,148.302704,14644.9502
7/15/21,147.63652,14543.12988
7/16/21,145.55838,14427.24023
7/19/21,141.640778,14274.98047
7/20/21,145.319748,14498.87988
7/21/21,144.57402,14631.9502
7/22/21,145.966049,14684.59961
7/23/21,147.716049,14836.99023
7/26/21,148.143616,14840.70996
7/27/21,145.936234,14660.58008
7/28/21,144.156387,14762.58008
7/29/21,144.812668,14778.25977
7/30/21,145.031403,14672.67969
8/2/21,144.693329,14681.07031
8/3/21,146.522903,14761.29004
8/4/21,146.115219,14780.53027
8/5/21,146.224579,14895.12012
8/6/21,145.527527,14835.75977
8/9/21,145.477737,14860.17969
8/10/21,144.989792,14788.08984
8/11/21,145.248703,14765.13965
8/12/21,148.265991,14816.25977
8/13/21,148.475128,14822.90039
8/16/21,150.486649,14793.75977
8/17/21,149.560547,14656.17969
8/18/21,145.746613,14525.91016
8/19/21,146.085175,14541.79004
8/20/21,147.568924,14714.66016
8/23/21,149.082581,14942.65039
8/24/21,148.992935,15019.79981
8/25/21,147.738205,15041.86035
8/26/21,146.921646,14945.80957
8/27/21,147.977203,15129.5
8/30/21,152.478271,15265.88965
8/31/21,151.19368,15259.24023
9/1/21,151.870804,15309.37988
9/2/21,153.006042,15331.17969
9/3/21,153.65332,15363.51953
9/7/21,156.033325,15374.33008
9/8/21,154.45993,15286.63965
9/9/21,153.424301,15248.25
9/10/21,148.345673,15115.49023
9/13/21,148.923233,15105.58008
9/14/21,147.499207,15037.75977
9/15/21,148.405411,15161.53027
9/16/21,148.166412,15181.91992
9/17/21,145.447876,15043.96973
9/20/21,142.340942,14713.90039
9/21/21,142.828857,14746.40039
9/22/21,145.238754,14896.84961
9/23/21,146.214645,15052.24023
9/24/21,146.30426,15047.7002
9/27/21,144.760742,14969.96973
9/28/21,141.315262,14546.67969
9/29/21,142.2314,14512.44043
9/30/21,140.906967,14448.58008
10/1/21,142.052139,14566.7002
10/4/21,138.55687,14255.48047
10/5/21,140.5186,14433.83008
10/6/21,141.404877,14501.91016
10/7/21,142.689468,14654.01953
10/8/21,142.301086,14579.54004
10/11/21,142.211487,14486.2002
10/12/21,140.916931,14465.91992
10/13/21,140.319458,14571.63965
10/14/21,143.157501,14823.42969
10/15/21,144.232971,14897.33984
10/18/21,145.935806,15021.80957
10/19/21,148.136536,15129.08984
10/20/21,148.63443,15121.67969
10/21/21,148.853516,15215.7002
10/22/21,148.066849,15090.2002
10/25/21,148.017044,15226.70996
10/26/21,148.694199,15235.70996
10/27/21,148.226181,15235.83984
10/28/21,151.930588,15448.12012
10/29/21,149.172195,15498.38965
11/1/21,148.335709,15595.91992
11/2/21,149.391266,15649.59961
11/3/21,150.855103,15811.58008
11/4/21,150.327316,15940.30957
11/5/21,150.865845,15971.58984
11/8/21,150.028137,15982.36035
11/9/21,150.397125,15886.54004
11/10/21,147.515045,15622.70996
11/11/21,147.465179,15704.28027
11/12/21,149.579391,15860.95996
11/15/21,149.589355,15853.84961
11/16/21,150.586609,15973.86035
11/17/21,153.069794,15921.57031
11/18/21,157.43779,15993.70996
11/19/21,160.110458,16057.44043
11/22/21,160.579178,15854.75977
11/23/21,160.968124,15775.13965
11/24/21,161.496674,15845.23047
11/26/21,156.380707,15491.66016
11/29/21,159.801315,15782.83008
11/30/21,164.847473,15537.69043
12/1/21,164.318924,15254.04981
12/2/21,163.311676,15381.32031
12/3/21,161.396927,15085.46973
12/6/21,164.867416,15225.15039
12/7/21,170.711349,15686.91992
12/8/21,174.600677,15786.99023
12/9/21,174.082108,15517.37012
12/10/21,178.958725,15630.59961
12/13/21,175.258881,15413.28027
12/14/21,173.852737,15237.63965
12/15/21,178.809143,15565.58008
12/16/21,171.788391,15180.42969
12/17/21,170.671463,15169.67969
12/20/21,169.285278,14980.94043
12/21/21,172.516403,15341.08984
12/22/21,175.159149,15521.88965
12/23/21,175.797394,15653.37012
12/27/21,179.836319,15871.25977
12/28/21,178.799164,15781.71973
12/29/21,178.888916,15766.21973
12/30/21,177.712143,15741.55957
12/31/21,177.083878,15644.96973
1/3/22,181.511703,15832.79981
1/4/22,179.208038,15622.71973
1/5/22,174.441132,15100.16992
1/6/22,171.529114,15080.86035
1/7/22,171.698654,14935.90039
1/10/22,171.718597,14942.83008
1/11/22,174.600677,15153.4502
1/12/22,175.049454,15188.38965
1/13/22,171.718597,14806.80957
1/14/22,172.596207,14893.75
1/18/22,169.335144,14506.90039
1/19/22,165.774902,14340.25977
1/20/22,164.059631,14154.01953
1/21/22,161.965378,13768.91992
1/24/22,161.177521,13855.12988
1/25/22,159.34256,13539.29004
1/26/22,159.252823,13542.12012
1/27/22,158.784103,13352.78027
1/28/22,169.863693,13770.57031
1/31/22,174.301498,14239.87988
2/1/22,174.131989,14346
2/2/22,175.358597,14417.54981
2/3/22,172.426651,13878.82031
2/4/22,172.137085,14098.00977
2/7/22,171.408157,14015.66992
2/8/22,174.573502,14194.4502
2/9/22,176.021378,14490.37012
2/10/22,171.867477,14185.63965
2/11/22,168.392593,13791.15039
2/14/22,168.632233,13790.91992
2/15/22,172.536499,14139.75977
2/16/22,172.29686,14124.08984
2/17/22,168.632233,13716.71973
2/18/22,167.05455,13548.07031
2/22/22,164.078934,13381.51953
2/23/22,159.835175,13037.49023
2/24/22,162.501251,13473.58984
2/25/22,164.608154,13694.62012
2/28/22,164.877747,13751.40039
3/1/22,162.960571,13532.45996
3/2/22,166.315643,13752.01953
3/3/22,165.986115,13537.94043
3/4/22,162.930603,13313.44043
3/7/22,159.066299,12830.95996
3/8/22,157.209015,12795.54981
3/9/22,162.710938,13255.54981
3/10/22,158.287445,13129.95996
3/11/22,154.502991,12843.80957
3/14/22,150.399017,12581.21973
3/15/22,154.862457,12948.62012
3/16/22,159.355865,13436.54981
